Fecha,Cierre,Apertura,Máximo,Mínimo,% var.
20/08/2009,12.8875,12.8762,12.8995,12.82,0.0004
21/08/2009,12.8325,12.8785,12.9135,12.7797,-0.0043
24/08/2009,12.9275,12.7801,12.941,12.7612,0.0074
25/08/2009,13.0075,12.9225,13.01,12.8376,0.0062
26/08/2009,13.15,13.0135,13.205,12.9817,0.011
27/08/2009,13.2372,13.1643,13.297,13.1329,0.0066
28/08/2009,13.2553,13.2267,13.3018,13.1693,0.0014
31/08/2009,13.3623,13.2215,13.368,13.2205,0.0081
01/09/2009,13.678,13.3545,13.6865,13.3287,0.0236
02/09/2009,13.655,13.6418,13.7905,13.558,-0.0017
03/09/2009,13.5375,13.6377,13.655,13.499,-0.0086
04/09/2009,13.4,13.5675,13.62,13.395,-0.0102
07/09/2009,13.355,13.389,13.4225,13.34,-0.0034
08/09/2009,13.3565,13.351,13.376,13.238,0.0001
09/09/2009,13.4612,13.3628,13.4897,13.3123,0.0078
10/09/2009,13.368,13.455,13.5468,13.3575,-0.0069
11/09/2009,13.346,13.406,13.4458,13.3185,-0.0016
14/09/2009,13.3655,13.31,13.534,13.3063,0.0015
15/09/2009,13.2984,13.3762,13.3896,13.2538,-0.005
16/09/2009,13.1847,13.287,13.3118,13.1422,-0.0085
17/09/2009,13.2733,13.1764,13.2933,13.1382,0.0067
18/09/2009,13.281,13.279,13.3015,13.194,0.0006
21/09/2009,13.3853,13.2635,13.41,13.2029,0.0079
22/09/2009,13.353,13.3785,13.409,13.2615,-0.0024
23/09/2009,13.3728,13.327,13.4312,13.255,0.0015
24/09/2009,13.5115,13.375,13.5555,13.3255,0.0104
25/09/2009,13.5665,13.5093,13.613,13.453,0.0041
28/09/2009,13.534,13.5395,13.6075,13.4745,-0.0024
29/09/2009,13.529,13.5452,13.5947,13.5053,-0.0004
30/09/2009,13.501,13.53,13.5505,13.4556,-0.0021
01/10/2009,13.7653,13.4885,13.7845,13.4838,0.0196
02/10/2009,13.6055,13.7572,13.82,13.5925,-0.0116
05/10/2009,13.6147,13.6045,13.688,13.5835,0.0007
06/10/2009,13.474,13.6132,13.6202,13.4459,-0.0103
07/10/2009,13.3708,13.466,13.5338,13.3485,-0.0077
08/10/2009,13.2495,13.3783,13.392,13.204,-0.0091
09/10/2009,13.2768,13.24,13.33,13.2119,0.0021
12/10/2009,13.2297,13.3068,13.3277,13.2018,-0.0035
13/10/2009,13.1118,13.21,13.2475,13.0997,-0.0089
14/10/2009,13.0684,13.1137,13.1241,13.0252,-0.0033
15/10/2009,13.1,13.0762,13.1406,13.0477,0.0024
16/10/2009,13.104,13.0842,13.184,13.0383,0.0003
19/10/2009,12.939,13.0727,13.1236,12.931,-0.0126
20/10/2009,13.038,12.9365,13.073,12.7911,0.0077
21/10/2009,12.9354,13.0386,13.0902,12.8753,-0.0079
22/10/2009,12.89,12.933,13.0225,12.8731,-0.0035
23/10/2009,13.0885,12.8941,13.0995,12.8628,0.0154
26/10/2009,13.2917,13.0454,13.2987,13.0236,0.0155
27/10/2009,13.22,13.2941,13.3755,13.21,-0.0054
28/10/2009,13.322,13.2282,13.3369,13.2224,0.0077
29/10/2009,13.0738,13.315,13.3476,12.981,-0.0186
30/10/2009,13.22,13.0756,13.2474,12.9824,0.0112
02/11/2009,13.2212,13.2057,13.3187,13.0682,0.0001
03/11/2009,13.2675,13.201,13.4044,13.19,0.0035
04/11/2009,13.2951,13.2565,13.3278,13.2058,0.0021
05/11/2009,13.2983,13.2937,13.3896,13.2289,0.0002
06/11/2009,13.4155,13.2968,13.4445,13.2595,0.0088
09/11/2009,13.2698,13.3521,13.4431,13.2356,-0.0109
10/11/2009,13.2124,13.2752,13.3489,13.1885,-0.0043
11/11/2009,13.1638,13.2089,13.2163,13.1037,-0.0037
12/11/2009,13.184,13.1485,13.268,13.1195,0.0015
13/11/2009,13.015,13.1945,13.2075,13.0113,-0.0128
16/11/2009,12.9923,13.0155,13.0504,12.9475,-0.0017
17/11/2009,13.0348,12.9971,13.1335,12.9469,0.0033
18/11/2009,13.0015,13.0408,13.0839,12.949,-0.0026
19/11/2009,13.0363,12.9956,13.0883,12.986,0.0027
20/11/2009,13.076,13.0658,13.1266,13.0316,0.003
23/11/2009,12.9735,13.0345,13.1144,12.839,-0.0078
24/11/2009,12.8882,12.9625,13.0248,12.8679,-0.0066
25/11/2009,12.8365,12.8965,12.9095,12.7866,-0.004
26/11/2009,13.0087,12.8528,13.0571,12.8322,0.0134
27/11/2009,12.9325,12.972,13.0972,12.859,-0.0059
30/11/2009,12.936,12.8835,12.9839,12.85,0.0003
01/12/2009,12.85,12.9309,12.9453,12.815,-0.0066
02/12/2009,12.7263,12.8584,12.8737,12.7112,-0.0096
03/12/2009,12.6125,12.719,12.7245,12.5555,-0.0089
04/12/2009,12.6387,12.6412,12.7045,12.4882,0.0021
07/12/2009,12.6888,12.6285,12.7368,12.5827,0.004
08/12/2009,12.9221,12.6715,12.988,12.6485,0.0184
09/12/2009,12.9065,12.9197,13.0245,12.8459,-0.0012
10/12/2009,12.9335,12.9033,13.0124,12.857,0.0021
11/12/2009,12.8745,12.9465,12.9539,12.825,-0.0046
14/12/2009,12.7432,12.832,12.9353,12.729,-0.0102
15/12/2009,12.695,12.7365,12.825,12.6491,-0.0038
16/12/2009,12.6965,12.696,12.7475,12.6545,0.0001
17/12/2009,12.8562,12.7145,12.9967,12.6965,0.0126
18/12/2009,12.8258,12.8555,12.9542,12.8118,-0.0024
21/12/2009,12.9445,12.831,12.9644,12.7826,0.0093
22/12/2009,12.899,12.9265,12.9746,12.871,-0.0035
23/12/2009,12.9013,12.8899,12.9328,12.8425,0.0002
24/12/2009,12.887,12.915,12.925,12.8595,-0.0011
25/12/2009,12.893,12.911,12.911,12.884,0.0005
28/12/2009,13.015,12.8509,13.0926,12.8156,0.0095
29/12/2009,13.0025,13.048,13.098,12.9522,-0.001
30/12/2009,13.092,12.9925,13.1015,12.9903,0.0069
31/12/2009,13.0636,13.0653,13.1447,13.0395,-0.0022
01/01/2010,13.0957,13.1075,13.1263,13.0957,0.0025
04/01/2010,12.8795,13.07,13.071,12.8638,-0.0165
05/01/2010,12.8169,12.8821,12.8933,12.769,-0.0049
06/01/2010,12.7363,12.809,12.8475,12.7155,-0.0063
07/01/2010,12.7948,12.7295,12.7995,12.7124,0.0046
08/01/2010,12.7007,12.7892,12.8093,12.6762,-0.0074
11/01/2010,12.733,12.6541,12.7875,12.5669,0.0025
12/01/2010,12.7953,12.7357,12.8193,12.6889,0.0049
13/01/2010,12.708,12.8075,12.8235,12.696,-0.0068
14/01/2010,12.665,12.7115,12.7793,12.6613,-0.0034
15/01/2010,12.7028,12.6651,12.7385,12.653,0.003
18/01/2010,12.6553,12.6775,12.732,12.6402,-0.0037
19/01/2010,12.64,12.6551,12.744,12.6162,-0.0012
20/01/2010,12.7492,12.6414,12.7858,12.6303,0.0086
21/01/2010,12.9424,12.7637,12.9692,12.6848,0.0152
22/01/2010,12.9913,12.9524,13.0158,12.9015,0.0038
25/01/2010,12.8682,12.9429,12.954,12.8447,-0.0095
26/01/2010,12.8682,12.8619,12.9787,12.7999,0
27/01/2010,12.968,12.875,13.014,12.8142,0.0078
28/01/2010,13.0743,12.9622,13.086,12.8839,0.0082
29/01/2010,13.099,13.0633,13.105,12.942,0.0019
01/02/2010,12.8807,13.073,13.0957,12.8685,-0.0167
02/02/2010,12.8749,12.8965,12.9387,12.8365,-0.0005
03/02/2010,12.953,12.8676,12.9784,12.8194,0.0061
04/02/2010,13.1337,12.9563,13.138,12.9337,0.014
05/02/2010,13.1445,13.1639,13.2529,13.0985,0.0008
08/02/2010,13.2119,13.1626,13.2471,13.1087,0.0051
09/02/2010,13.038,13.2065,13.2325,13.021,-0.0132
10/02/2010,13.13,13.013,13.1308,12.9662,0.0071
11/02/2010,12.9452,13.1371,13.1375,12.9306,-0.0141
12/02/2010,12.9363,12.939,13.0599,12.9168,-0.0007
15/02/2010,12.9315,12.92,12.9806,12.908,-0.0004
16/02/2010,12.8388,12.928,12.9413,12.8262,-0.0072
17/02/2010,12.8818,12.84,12.9123,12.8028,0.0033
18/02/2010,12.8185,12.8842,12.905,12.8056,-0.0049
19/02/2010,12.8062,12.8588,12.9297,12.7848,-0.001
22/02/2010,12.807,12.787,12.8266,12.7428,0.0001
23/02/2010,12.9191,12.8054,12.9351,12.7604,0.0088
24/02/2010,12.8095,12.925,12.9365,12.802,-0.0085
25/02/2010,12.7955,12.8095,12.8961,12.7845,-0.0011
26/02/2010,12.7733,12.7968,12.818,12.7301,-0.0017
01/03/2010,12.7455,12.7642,12.776,12.7151,-0.0022
02/03/2010,12.7423,12.741,12.7628,12.6905,-0.0003
03/03/2010,12.6965,12.7295,12.746,12.675,-0.0036
04/03/2010,12.7075,12.6945,12.7325,12.681,0.0009
05/03/2010,12.6313,12.7065,12.723,12.6175,-0.006
08/03/2010,12.6855,12.6458,12.6925,12.5955,0.0043
09/03/2010,12.622,12.6825,12.7038,12.6097,-0.005
10/03/2010,12.595,12.6227,12.646,12.5855,-0.0021
11/03/2010,12.5645,12.5951,12.6415,12.5605,-0.0024
12/03/2010,12.5388,12.557,12.5854,12.5226,-0.002
15/03/2010,12.5435,12.518,12.5834,12.513,0.0004
16/03/2010,12.5224,12.5468,12.5581,12.5121,-0.0017
17/03/2010,12.455,12.5182,12.529,12.4314,-0.0054
18/03/2010,12.5212,12.456,12.538,12.4251,0.0053
19/03/2010,12.587,12.5093,12.6097,12.4886,0.0053
22/03/2010,12.531,12.5223,12.7009,12.5223,-0.0044
23/03/2010,12.483,12.5332,12.562,12.472,-0.0038
24/03/2010,12.5855,12.4792,12.5952,12.4735,0.0082
25/03/2010,12.5581,12.5782,12.5902,12.4749,-0.0022
26/03/2010,12.4945,12.552,12.5603,12.4808,-0.0051
29/03/2010,12.446,12.4778,12.4995,12.4065,-0.0039
30/03/2010,12.3705,12.4345,12.437,12.351,-0.0061
31/03/2010,12.3777,12.3582,12.385,12.29,0.0006
01/04/2010,12.31,12.3897,12.4027,12.3006,-0.0055
02/04/2010,12.3135,12.3166,12.349,12.3003,0.0003
05/04/2010,12.2355,12.276,12.3015,12.2185,-0.0063
06/04/2010,12.218,12.2202,12.2864,12.21,-0.0014
07/04/2010,12.2955,12.2166,12.3299,12.205,0.0063
08/04/2010,12.2146,12.3007,12.3387,12.207,-0.0066
09/04/2010,12.1795,12.2084,12.2445,12.1795,-0.0029
12/04/2010,12.1588,12.193,12.2307,12.1462,-0.0017
13/04/2010,12.1854,12.1424,12.2401,12.1414,0.0022
14/04/2010,12.2005,12.1832,12.2227,12.1445,0.0012
15/04/2010,12.1687,12.1867,12.2715,12.153,-0.0026
16/04/2010,12.2795,12.1667,12.3322,12.1418,0.0091
19/04/2010,12.238,12.2708,12.3596,12.2302,-0.0034
20/04/2010,12.2225,12.2452,12.2605,12.1987,-0.0013
21/04/2010,12.1775,12.2278,12.2308,12.1595,-0.0037
22/04/2010,12.209,12.179,12.2814,12.1645,0.0026
23/04/2010,12.1813,12.205,12.2418,12.1703,-0.0023
26/04/2010,12.1522,12.1768,12.195,12.129,-0.0024
27/04/2010,12.3775,12.1506,12.3995,12.1375,0.0185
28/04/2010,12.3375,12.382,12.4632,12.2804,-0.0032
29/04/2010,12.1985,12.3432,12.3705,12.177,-0.0113
30/04/2010,12.305,12.191,12.317,12.163,0.0087
03/05/2010,12.2625,12.2787,12.3215,12.228,-0.0035
04/05/2010,12.5399,12.2572,12.5529,12.2465,0.0226
05/05/2010,12.755,12.544,12.765,12.4929,0.0172
06/05/2010,13.0338,12.7398,13.3148,12.671,0.0219
07/05/2010,12.8602,12.9985,13.1165,12.769,-0.0133
10/05/2010,12.474,12.725,12.7922,12.45,-0.03
11/05/2010,12.5188,12.4713,12.5961,12.4452,0.0036
12/05/2010,12.3575,12.5095,12.5673,12.347,-0.0129
13/05/2010,12.4275,12.3545,12.4413,12.324,0.0057
14/05/2010,12.605,12.4137,12.6615,12.3938,0.0143
17/05/2010,12.584,12.5928,12.854,12.5556,-0.0017
18/05/2010,12.768,12.576,12.7944,12.5084,0.0146
19/05/2010,12.8251,12.7825,12.9819,12.716,0.0045
20/05/2010,13.145,12.8283,13.2286,12.7775,0.0249
21/05/2010,12.9505,13.152,13.2058,12.929,-0.0148
24/05/2010,13.0262,12.9315,13.0658,12.8685,0.0058
25/05/2010,12.9989,13.014,13.3842,12.9817,-0.0021
26/05/2010,13.1375,13.0115,13.1455,12.9297,0.0107
27/05/2010,12.815,13.1145,13.128,12.7775,-0.0245
28/05/2010,12.9625,12.8255,12.975,12.7592,0.0115
31/05/2010,12.93,12.9444,12.9689,12.876,-0.0025
01/06/2010,12.9718,12.9183,13.0537,12.8488,0.0032
02/06/2010,12.784,12.973,13.001,12.7749,-0.0145
03/06/2010,12.782,12.7905,12.8764,12.7283,-0.0002
04/06/2010,12.959,12.7525,13.0138,12.7155,0.0138
07/06/2010,12.9675,12.9584,13.0285,12.858,0.0007
08/06/2010,12.875,12.9739,13.0037,12.856,-0.0071
09/06/2010,12.8718,12.856,12.8845,12.783,-0.0002
10/06/2010,12.695,12.8721,12.8865,12.6845,-0.0137
11/06/2010,12.6571,12.6865,12.7415,12.646,-0.003
14/06/2010,12.6901,12.652,12.7195,12.5635,0.0026
15/06/2010,12.5762,12.6861,12.723,12.5662,-0.009
16/06/2010,12.5991,12.5833,12.6555,12.5594,0.0018
17/06/2010,12.5888,12.6045,12.6214,12.5251,-0.0008
18/06/2010,12.549,12.5875,12.605,12.524,-0.0032
21/06/2010,12.5375,12.4797,12.5734,12.4175,-0.0009
22/06/2010,12.6164,12.5518,12.6292,12.4989,0.0063
23/06/2010,12.6475,12.6069,12.7224,12.5599,0.0025
24/06/2010,12.7413,12.6318,12.7585,12.6108,0.0074
25/06/2010,12.65,12.7207,12.7656,12.6322,-0.0072
28/06/2010,12.7281,12.6551,12.7357,12.6214,0.0062
29/06/2010,12.89,12.7507,12.9098,12.7147,0.0127
30/06/2010,12.9425,12.8914,12.9469,12.7887,0.0041
01/07/2010,13.0153,12.9405,13.084,12.8867,0.0056
02/07/2010,13.0863,13.002,13.1376,12.982,0.0055
05/07/2010,13.0605,13.0531,13.1767,13.0085,-0.002
06/07/2010,12.9669,13.0645,13.1029,12.9159,-0.0072
07/07/2010,12.8375,12.9671,13.0419,12.8316,-0.01
08/07/2010,12.7682,12.8388,12.8676,12.7545,-0.0054
09/07/2010,12.775,12.7693,12.8076,12.7485,0.0005
12/07/2010,12.84,12.7875,12.8586,12.7575,0.0051
13/07/2010,12.675,12.8155,12.844,12.657,-0.0129
14/07/2010,12.7185,12.6815,12.7617,12.6662,0.0034
15/07/2010,12.7722,12.7105,12.8383,12.6532,0.0042
16/07/2010,12.9358,12.767,12.9623,12.747,0.0128
19/07/2010,12.8993,12.8992,12.9532,12.8616,-0.0028
20/07/2010,12.7637,12.9015,12.9605,12.7385,-0.0105
21/07/2010,12.867,12.7547,12.897,12.7216,0.0081
22/07/2010,12.7665,12.871,12.8952,12.7439,-0.0078
23/07/2010,12.731,12.756,12.8085,12.7085,-0.0028
26/07/2010,12.6742,12.7205,12.7434,12.669,-0.0045
27/07/2010,12.6801,12.669,12.7007,12.6067,0.0005
28/07/2010,12.7148,12.67,12.7273,12.6229,0.0027
29/07/2010,12.721,12.692,12.765,12.6405,0.0005
30/07/2010,12.6475,12.713,12.7582,12.6201,-0.0058
02/08/2010,12.5724,12.6318,12.6498,12.5339,-0.0059
03/08/2010,12.579,12.5785,12.6479,12.562,0.0005
04/08/2010,12.5234,12.5765,12.6125,12.5105,-0.0044
05/08/2010,12.5625,12.5164,12.5793,12.4748,0.0031
06/08/2010,12.6922,12.5607,12.7446,12.5255,0.0103
09/08/2010,12.6189,12.692,12.7005,12.6052,-0.0058
10/08/2010,12.5994,12.6135,12.7231,12.5889,-0.0015
11/08/2010,12.7649,12.6005,12.7894,12.5875,0.0131
12/08/2010,12.7362,12.772,12.8255,12.71,-0.0022
13/08/2010,12.7375,12.7303,12.7566,12.6807,0.0001
16/08/2010,12.66,12.7262,12.75,12.6287,-0.0061
17/08/2010,12.5955,12.656,12.67,12.5682,-0.0051
18/08/2010,12.6315,12.5937,12.6402,12.5532,0.0029
19/08/2010,12.7082,12.634,12.7478,12.588,0.0061
20/08/2010,12.7752,12.7091,12.8043,12.6917,0.0053
23/08/2010,12.9097,12.7291,12.9265,12.723,0.0105
24/08/2010,12.945,12.9202,13.0321,12.895,0.0027
25/08/2010,12.997,12.978,13.1198,12.9397,0.004
26/08/2010,13.0732,12.9875,13.0872,12.9422,0.0059
27/08/2010,13.005,13.0735,13.1375,12.99,-0.0052
30/08/2010,13.1484,13.0086,13.1676,12.9777,0.011
31/08/2010,13.1985,13.1636,13.274,13.1325,0.0038
01/09/2010,13.0655,13.209,13.227,13.0332,-0.0101
02/09/2010,13.0351,13.0522,13.1015,13.0245,-0.0023
03/09/2010,12.9355,13.0291,13.067,12.9036,-0.0076
06/09/2010,12.9395,12.9363,12.9756,12.9153,0.0003
07/09/2010,13.0592,12.9342,13.095,12.929,0.0093
08/09/2010,13.0438,13.048,13.0871,12.9759,-0.0012
09/09/2010,13.0025,13.0361,13.0618,12.9459,-0.0032
10/09/2010,12.938,12.99,13.016,12.908,-0.005
13/09/2010,12.8671,12.8948,12.9108,12.8428,-0.0055
14/09/2010,12.8315,12.8585,12.8993,12.7905,-0.0028
15/09/2010,12.7952,12.8358,12.8792,12.776,-0.0028
16/09/2010,12.7887,12.7993,12.8909,12.7733,-0.0005
17/09/2010,12.7973,12.7862,12.8452,12.7472,0.0007
20/09/2010,12.7705,12.8008,12.8008,12.7501,-0.0021
21/09/2010,12.7209,12.768,12.8121,12.7105,-0.0039
22/09/2010,12.6419,12.7239,12.7299,12.6205,-0.0062
23/09/2010,12.6359,12.636,12.6971,12.6127,-0.0005
24/09/2010,12.535,12.6515,12.6553,12.5282,-0.008
27/09/2010,12.5795,12.535,12.59,12.4927,0.0036
28/09/2010,12.4863,12.5869,12.5961,12.4732,-0.0074
29/09/2010,12.5382,12.4909,12.559,12.4428,0.0042
30/09/2010,12.6072,12.5568,12.6757,12.519,0.0055
01/10/2010,12.5255,12.5875,12.607,12.5043,-0.0065
04/10/2010,12.5995,12.551,12.6279,12.502,0.0059
05/10/2010,12.4765,12.6049,12.626,12.4693,-0.0098
06/10/2010,12.476,12.4737,12.5104,12.4459,0
07/10/2010,12.543,12.4758,12.5922,12.4464,0.0054
08/10/2010,12.4055,12.545,12.6027,12.3922,-0.011
11/10/2010,12.4608,12.4198,12.4812,12.3652,0.0045
12/10/2010,12.406,12.4455,12.509,12.3946,-0.0044
13/10/2010,12.3882,12.4053,12.427,12.3397,-0.0014
14/10/2010,12.4076,12.383,12.4733,12.321,0.0016
15/10/2010,12.4345,12.4057,12.4712,12.3444,0.0022
18/10/2010,12.4032,12.4252,12.5326,12.3585,-0.0025
19/10/2010,12.5232,12.4018,12.5575,12.381,0.0097
20/10/2010,12.3974,12.5145,12.5395,12.3795,-0.01
21/10/2010,12.3813,12.3962,12.4544,12.3344,-0.0013
22/10/2010,12.342,12.372,12.4352,12.3334,-0.0032
25/10/2010,12.3582,12.3338,12.3792,12.2593,0.0013
26/10/2010,12.402,12.357,12.4362,12.3322,0.0035
27/10/2010,12.4675,12.4075,12.5049,12.3906,0.0053
28/10/2010,12.3708,12.4694,12.4747,12.352,-0.0078
29/10/2010,12.3469,12.3759,12.4094,12.3145,-0.0019
01/11/2010,12.334,12.351,12.3847,12.3275,-0.001
02/11/2010,12.2883,12.3279,12.342,12.2698,-0.0037
03/11/2010,12.249,12.2877,12.3471,12.2451,-0.0032
04/11/2010,12.2324,12.2508,12.2683,12.1999,-0.0014
05/11/2010,12.2045,12.2195,12.3074,12.1746,-0.0023
08/11/2010,12.2312,12.196,12.2707,12.157,0.0022
09/11/2010,12.303,12.231,12.3214,12.1755,0.0059
10/11/2010,12.2268,12.3023,12.314,12.2122,-0.0062
11/11/2010,12.2628,12.2145,12.2905,12.1968,0.0029
12/11/2010,12.3575,12.262,12.3643,12.224,0.0077
15/11/2010,12.2825,12.3349,12.3665,12.2469,-0.0061
16/11/2010,12.4213,12.2872,12.4914,12.2597,0.0113
17/11/2010,12.3813,12.4248,12.4455,12.3526,-0.0032
18/11/2010,12.274,12.3732,12.382,12.2692,-0.0087
19/11/2010,12.2725,12.271,12.325,12.2529,-0.0001
22/11/2010,12.3035,12.242,12.3537,12.2118,0.0025
23/11/2010,12.4763,12.3097,12.4992,12.2808,0.014
24/11/2010,12.3708,12.4845,12.507,12.3396,-0.0085
25/11/2010,12.3876,12.374,12.4111,12.3447,0.0014
26/11/2010,12.4995,12.369,12.5239,12.347,0.009
29/11/2010,12.4999,12.451,12.593,12.4358,0
30/11/2010,12.4926,12.4932,12.5953,12.4342,-0.0006
01/12/2010,12.4125,12.4899,12.4955,12.3565,-0.0064
02/12/2010,12.3248,12.3992,12.4352,12.3112,-0.0071
03/12/2010,12.3352,12.3231,12.4682,12.297,0.0008
06/12/2010,12.3583,12.3454,12.4235,12.3267,0.0019
07/12/2010,12.4857,12.3637,12.5061,12.3232,0.0103
08/12/2010,12.407,12.4822,12.5337,12.3925,-0.0063
09/12/2010,12.4807,12.4074,12.5001,12.3755,0.0059
10/12/2010,12.4545,12.4847,12.4934,12.4403,-0.0021
13/12/2010,12.409,12.434,12.4764,12.3615,-0.0037
14/12/2010,12.3939,12.4014,12.4143,12.3384,-0.0012
15/12/2010,12.4591,12.3875,12.4996,12.364,0.0053
16/12/2010,12.4087,12.4589,12.4792,12.3987,-0.004
17/12/2010,12.4007,12.413,12.4606,12.3712,-0.0006
20/12/2010,12.414,12.393,12.4368,12.3762,0.0011
21/12/2010,12.3649,12.4116,12.417,12.3568,-0.004
22/12/2010,12.3082,12.3544,12.3766,12.2968,-0.0046
23/12/2010,12.3545,12.302,12.3625,12.283,0.0038
24/12/2010,12.3653,12.3668,12.386,12.33,0.0009
27/12/2010,12.3803,12.3352,12.3965,12.3225,0.0012
28/12/2010,12.4032,12.3674,12.4092,12.2916,0.0018
29/12/2010,12.3655,12.3995,12.4056,12.3403,-0.003
30/12/2010,12.3936,12.3684,12.4042,12.347,0.0023
31/12/2010,12.3575,12.3846,12.4116,12.322,-0.0029
03/01/2011,12.2639,12.3441,12.373,12.2302,-0.0076
04/01/2011,12.2283,12.249,12.2775,12.1875,-0.0029
05/01/2011,12.1895,12.225,12.2721,12.1767,-0.0032
06/01/2011,12.2295,12.1777,12.2576,12.168,0.0033
07/01/2011,12.2359,12.226,12.2735,12.1834,0.0005
10/01/2011,12.2233,12.2172,12.2942,12.2039,-0.001
11/01/2011,12.144,12.2166,12.2335,12.1349,-0.0065
12/01/2011,12.0749,12.1404,12.1411,12.0407,-0.0057
13/01/2011,12.1314,12.0739,12.1565,12.0358,0.0047
14/01/2011,12.0395,12.1223,12.1812,12.014,-0.0076
17/01/2011,11.9808,12.013,12.0637,11.9692,-0.0049
18/01/2011,12.023,11.9715,12.055,11.9417,0.0035
19/01/2011,12.084,12.0088,12.1121,11.9831,0.0051
20/01/2011,12.0669,12.0837,12.1432,12.0371,-0.0014
21/01/2011,12.0625,12.0625,12.087,12.0025,-0.0004
24/01/2011,12.045,12.0509,12.0822,12.0253,-0.0015
25/01/2011,12.0873,12.0542,12.1285,12.0252,0.0035
26/01/2011,12.005,12.0933,12.105,12.005,-0.0068
27/01/2011,12.0358,11.9975,12.0505,11.977,0.0026
28/01/2011,12.1995,12.0441,12.2178,12.0164,0.0136
31/01/2011,12.1162,12.176,12.2367,12.1077,-0.0068
01/02/2011,12.0008,12.1246,12.1539,11.9757,-0.0095
02/02/2011,12.0195,12.0075,12.0448,11.983,0.0016
03/02/2011,12.0093,12.0165,12.0766,11.9877,-0.0008
04/02/2011,11.9765,11.9958,12.025,11.9606,-0.0027
07/02/2011,12.015,11.962,12.021,11.95,0.0032
08/02/2011,12.0386,12.0173,12.0566,11.9558,0.002
09/02/2011,12.0769,12.0453,12.093,12.0094,0.0032
10/02/2011,12.0782,12.0873,12.1469,12.0605,0.0001
11/02/2011,12.024,12.0741,12.133,12.0134,-0.0045
14/02/2011,12.0508,12.0085,12.0675,11.9975,0.0022
15/02/2011,12.1535,12.0506,12.1802,12.0332,0.0085
16/02/2011,12.0693,12.1487,12.1747,12.0599,-0.0069
17/02/2011,12.0146,12.067,12.098,12.0011,-0.0045
18/02/2011,12.0274,12.013,12.0362,12.0006,0.0011
21/02/2011,12.0747,12.0294,12.0832,12.0018,0.0039
22/02/2011,12.1359,12.0585,12.1535,12.0585,0.0051
23/02/2011,12.1808,12.1392,12.2377,12.0827,0.0037
24/02/2011,12.152,12.1816,12.2419,12.1249,-0.0024
25/02/2011,12.1253,12.1448,12.157,12.0984,-0.0022
28/02/2011,12.1067,12.107,12.141,12.08,-0.0015
01/03/2011,12.1319,12.1116,12.1437,12.0665,0.0021
02/03/2011,12.0957,12.1232,12.1455,12.0804,-0.003
03/03/2011,11.9983,12.0862,12.1116,11.9895,-0.0081
04/03/2011,12.0005,12.0035,12.0288,11.9585,0.0002
07/03/2011,12.0482,11.9952,12.0705,11.9748,0.004
08/03/2011,12.0091,12.051,12.0822,11.9889,-0.0032
09/03/2011,11.9317,12.01,12.0291,11.9093,-0.0064
10/03/2011,11.9777,11.9325,12.001,11.912,0.0039
11/03/2011,11.9103,11.978,12.0247,11.887,-0.0056
14/03/2011,11.8966,11.9052,11.9432,11.8768,-0.0012
15/03/2011,11.9932,11.8993,12.1062,11.8897,0.0081
16/03/2011,12.1946,11.979,12.1989,11.961,0.0168
17/03/2011,12.0952,12.2094,12.2345,12.0754,-0.0082
18/03/2011,12.0308,12.0748,12.1045,12.0279,-0.0053
21/03/2011,11.9855,12.0678,12.0692,11.9532,-0.0038
22/03/2011,11.9878,11.9903,12.0096,11.9508,0.0002
23/03/2011,12.0246,11.9869,12.0278,11.968,0.0031
24/03/2011,11.9432,12.0225,12.0235,11.9365,-0.0068
25/03/2011,11.99,11.9455,11.9973,11.9205,0.0039
28/03/2011,11.9715,11.98,12.0003,11.9468,-0.0015
29/03/2011,11.9651,11.9744,11.9947,11.9476,-0.0005
30/03/2011,11.926,11.9568,11.9724,11.8997,-0.0033
31/03/2011,11.9039,11.9281,11.956,11.8706,-0.0019
01/04/2011,11.8365,11.8919,11.9201,11.8235,-0.0057
04/04/2011,11.8472,11.8407,11.8746,11.822,0.0009
05/04/2011,11.8158,11.846,11.8726,11.807,-0.0027
06/04/2011,11.8062,11.8182,11.8226,11.7719,-0.0008
07/04/2011,11.7716,11.8088,11.827,11.7615,-0.0029
08/04/2011,11.7313,11.7687,11.7713,11.7077,-0.0034
11/04/2011,11.7743,11.7298,11.7765,11.7187,0.0037
12/04/2011,11.8403,11.7721,11.8498,11.7445,0.0056
13/04/2011,11.7781,11.8364,11.8543,11.7582,-0.0053
14/04/2011,11.713,11.774,11.8289,11.7065,-0.0055
15/04/2011,11.6687,11.7314,11.7518,11.6546,-0.0038
18/04/2011,11.7672,11.6626,11.8215,11.6537,0.0084
19/04/2011,11.6805,11.761,11.7942,11.6635,-0.0074
20/04/2011,11.6025,11.6684,11.6878,11.5902,-0.0067
21/04/2011,11.6127,11.6088,11.6504,11.5709,0.0009
22/04/2011,11.5888,11.6118,11.6164,11.576,-0.0021
25/04/2011,11.6051,11.5928,11.6409,11.5804,0.0014
26/04/2011,11.5825,11.6201,11.6412,11.563,-0.0019
27/04/2011,11.5276,11.5785,11.6014,11.5155,-0.0047
28/04/2011,11.5469,11.5271,11.5897,11.5033,0.0017
29/04/2011,11.498,11.5503,11.5708,11.492,-0.0042
02/05/2011,11.5307,11.483,11.5521,11.4797,0.0028
